450822 -3884764
450833 -3884760
450841 -3884754
450847 -3884745
450860 -3884736
450879 -3884729
450901 -3884719
450918 -3884713
450924 -3884710

452228 -3885156
452229 -3885127
452225 -3885099
452213 -3885066
452205 -3885039
452193 -3884985
452192 -3884959
452194 -3884931
452197 -3884907
452191 -3884879
452174 -3884823
452168 -3884805
452156 -3884790
452136 -3884774
452126 -3884767

449135 -3887369
449142 -3887362
449161 -3887351
449169 -3887346
449176 -3887355
449192 -3887355
449228 -3887355
449254 -3887363
449279 -3887359
449294 -3887344
449322 -3887315
449340 -3887307
449368 -3887296
449383 -3887290
449397 -3887280
449406 -3887273
449430 -3887264
449459 -3887255
449470 -3887252
449496 -3887256
449506 -3887261
449524 -3887264
449544 -3887268
449564 -3887268
449583 -3887272
449610 -3887276
449624 -3887274
449634 -3887272
449648 -3887274
449660 -3887272
449701 -3887271
449733 -3887271
449750 -3887273
449766 -3887274

449787 -3887349
449801 -3887348
449818 -3887354
449833 -3887357
449845 -3887365
449853 -3887372
449871 -3887383
449882 -3887383
449897 -3887377
449919 -3887374

450646 -3887362
450668 -3887364
450678 -3887357
450698 -3887354
450717 -3887349
450731 -3887350
450743 -3887352
450758 -3887349
450772 -3887344
450789 -3887344
450803 -3887338
450821 -3887328
450841 -3887321
450908 -3887301
450928 -3887293
450950 -3887279
450962 -3887271
450974 -3887266
450988 -3887260
451008 -3887263
451024 -3887262
451051 -3887257
451083 -3887250
451124 -3887234
451164 -3887227
451175 -3887225

451418 -3887373
451416 -3887374
451400 -3887371
451374 -3887362
451348 -3887355
451328 -3887360
451313 -3887361
451308 -3887368
451302 -3887382
451293 -3887389
451282 -3887392
451271 -3887394
451259 -3887401
451243 -3887402
451233 -3887400

452251 -3887653
452248 -3887640
452238 -3887623
452230 -3887605
452230 -3887584
452236 -3887539
452236 -3887505
452239 -3887497
452250 -3887483
452252 -3887465
452244 -3887445
452231 -3887421
452220 -3887410
452181 -3887375
452164 -3887378
452149 -3887378
452133 -3887374
452117 -3887374

449553 -3888028
449510 -3888028
449522 -3888069
449573 -3888062
449661 -3888049
449779 -3888030
449795 -3888033
449811 -3888030
449842 -3888021
449895 -3888013
449920 -3888008
449930 -3888005
449968 -3888002

451052 -3888017
451041 -3888007
451035 -3888004
451027 -3888004
451020 -3888009
451011 -3888011
451004 -3888012
450997 -3888009
450991 -3888007
450979 -3888003
450973 -3887997
450969 -3887989
450964 -3887975
450963 -3887967
450966 -3887959
450974 -3887937
450978 -3887927
450978 -3887915
450976 -3887904
450979 -3887891
450979 -3887879
450974 -3887863
450972 -3887850

451793 -3888018
451769 -3888010
451744 -3888003
451726 -3887999
451712 -3887986
451701 -3887980
451691 -3887970
451682 -3887965
451675 -3887964
451664 -3887966
451658 -3887971
451652 -3887973
451633 -3887976
451619 -3887979
451597 -3887982
451579 -3887996
451565 -3887999
451546 -3887999
451531 -3887995
451507 -3887988
451495 -3887987
451483 -3887991
451466 -3887990
451454 -3887991
451435 -3887991
451420 -3887988
451416 -3887983

450113 -3888525
450104 -3888543
450097 -3888553
450094 -3888566
450093 -3888579
450088 -3888588
450081 -3888595
450074 -3888602
450070 -3888612
450064 -3888620
450056 -3888633
450048 -3888644
450038 -3888648
450026 -3888649
450016 -3888655
449975 -3888664
449955 -3888671
449944 -3888672
449943 -3888689
449939 -3888693
449929 -3888692
449918 -3888674
449897 -3888675
449890 -3888673

450638 -3888665
450612 -3888663
450604 -3888661
450592 -3888649
450583 -3888646
450577 -3888634
450561 -3888619
450540 -3888581
450525 -3888554
450525 -3888536
450528 -3888514
450528 -3888493
450525 -3888476
450526 -3888459
450533 -3888428

451390 -3888670
451405 -3888671
451425 -3888667
451439 -3888662
451454 -3888659
451476 -3888643
451486 -3888633
451492 -3888622
451504 -3888621
451520 -3888627
451531 -3888629
451542 -3888625
451547 -3888620
451563 -3888618
451586 -3888614
451600 -3888606
451607 -3888600

452874 -3886067
452863 -3886040
452855 -3886015
452852 -3886005
452836 -3885989
452832 -3885979
452830 -3885960
452820 -3885950
452812 -3885934
452805 -3885916
452797 -3885905
452789 -3885898
452782 -3885894
452776 -3885885
452766 -3885881
452756 -3885866
452741 -3885843
452735 -3885824
452732 -3885805
452729 -3885794
452722 -3885784
452713 -3885769
452701 -3885741
452697 -3885733
452687 -3885720
452681 -3885703
452675 -3885685
452665 -3885664
452662 -3885654
452652 -3885619
452646 -3885606
452638 -3885590
452634 -3885585
452632 -3885567
452630 -3885551
452625 -3885539
452622 -3885522
452622 -3885507
452611 -3885490
452600 -3885476
452585 -3885448
452577 -3885436
452570 -3885431
452558 -3885427

449429 -3886059
449584 -3886629
449735 -3887165
449893 -3887729
450036 -3888250
450125 -3888562
450272 -3889103
450330 -3889296

450069 -3883690
450073 -3883717
450355 -3884611
450580 -3885335
450632 -3885491
450680 -3885647
450688 -3885671
450694 -3885688
450702 -3885708
450718 -3885765
450743 -3885842
450800 -3886026
450825 -3886104
450885 -3886289
450908 -3886362
450941 -3886471
450974 -3886575
451006 -3886678
451039 -3886786
451171 -3887201
451352 -3887772
451528 -3888344
451647 -3888724

448850 -3886784
449848 -3886791
450500 -3886797
451013 -3886801
451302 -3886804
451580 -3886806
452046 -3886811
452472 -3886812
453161 -3886819

449978 -3888344
450328 -3888343
450380 -3888343
450420 -3888353
450444 -3888375
450470 -3888405
450488 -3888416
450528 -3888427
450558 -3888426
450593 -3888421
450620 -3888412
450643 -3888396
450663 -3888378
450689 -3888351
450709 -3888340
450758 -3888336
450869 -3888341
451218 -3888340
453982 -3888331

449963 -3887984
449968 -3887993
449979 -3887997
449993 -3887997
450023 -3887992
450104 -3887980
450186 -3887968
450303 -3887951
450545 -3887914
450620 -3887903
450643 -3887896
450695 -3887891
450829 -3887869
451137 -3887822
451211 -3887813
451244 -3887804
451273 -3887804
451354 -3887790
451455 -3887775
451597 -3887756
451623 -3887748
451670 -3887746
451713 -3887736
451872 -3887715
452028 -3887687
452097 -3887674
452153 -3887669
452251 -3887653

450537 -3886244
450424 -3886289
450237 -3886368
450069 -3886433
449948 -3886482
449748 -3886564
449643 -3886605
449459 -3886679

450722 -3886166
450731 -3886164
450737 -3886163
450741 -3886160
450747 -3886158
450998 -3886057
451022 -3886046
451038 -3886044
451063 -3886033
451095 -3886019
451158 -3885993
451224 -3885970
451256 -3885952
451278 -3885947
451309 -3885932
451379 -3885902
451517 -3885848
451625 -3885805
451645 -3885793
451670 -3885786
452085 -3885618
452113 -3885607
452129 -3885598
452148 -3885593
452167 -3885584
452198 -3885572
452312 -3885525
452468 -3885463
452728 -3885357
452990 -3885253
453142 -3885189
453372 -3885096
453385 -3885092
453419 -3885078
453791 -3884928

458590 -3891557
458079 -3889889
458022 -3889703
458005 -3889689
457975 -3889681
457885 -3889677
457825 -3889662
457731 -3889649
457649 -3889629
457586 -3889634
457535 -3889627
457408 -3889599
457277 -3889581
457184 -3889551
457110 -3889541
457024 -3889516
456918 -3889497
456766 -3889444
456682 -3889427
456638 -3889421
456596 -3889411
456535 -3889379
456475 -3889354
456412 -3889339
456346 -3889338
456307 -3889339
456272 -3889332
456237 -3889315
456212 -3889287
456184 -3889232
456160 -3889207
456089 -3889145
456024 -3889096
455953 -3889032
455888 -3888964
455856 -3888929
455825 -3888892
455774 -3888812
455715 -3888735
455680 -3888708
455646 -3888684
455533 -3888562
455515 -3888547
455490 -3888535
455439 -3888495
455379 -3888461
455331 -3888423
455236 -3888328
455194 -3888268
455150 -3888225
454931 -3888076
454709 -3887966
454647 -3887944
454592 -3887949
454532 -3887962
454406 -3887988
454304 -3888033
454148 -3888078
454044 -3888090
453958 -3888140
453928 -3888153
453894 -3888164
453867 -3888160
453840 -3888153
453816 -3888132
453795 -3888106
452617 -3886716
452167 -3886180
451749 -3885686
451338 -3885194

448633 -3885102
448675 -3885096
448752 -3885067
448981 -3884989
449278 -3884886
449537 -3884795
449562 -3884787
449572 -3884789
449594 -3884804
449614 -3884814
449628 -3884816
449637 -3884809
449644 -3884794
449657 -3884757
449673 -3884750
450010 -3884633
450068 -3884613
450263 -3884518
450412 -3884443
450538 -3884381
450837 -3884232
451126 -3884091
451713 -3883800
452151 -3883580
452515 -3883402
452913 -3883207
453111 -3883109

448596 -3885360
448635 -3885355
448704 -3885350
448778 -3885347
448964 -3885337
449395 -3885312
449780 -3885294
449999 -3885278
450171 -3885270
450179 -3885268
450196 -3885257
450209 -3885257
450221 -3885261
450247 -3885264
450305 -3885264
450337 -3885261
450345 -3885268
450360 -3885259
450388 -3885261
450433 -3885257
450473 -3885252
450503 -3885255
450594 -3885247
450675 -3885240
450725 -3885241
450777 -3885236
450872 -3885233
450899 -3885229
450926 -3885230
450970 -3885227
450999 -3885224
451034 -3885223
451070 -3885220
451119 -3885219
451155 -3885215
451268 -3885211
451313 -3885205
451327 -3885202
451334 -3885191

450722 -3886166
450701 -3886161
450666 -3886146
450654 -3886143
450642 -3886143
450630 -3886146
450615 -3886148
450595 -3886146
450574 -3886139
450556 -3886136
450530 -3886139
450513 -3886143
450502 -3886150
450476 -3886150
450435 -3886144
450408 -3886135
450395 -3886135
450367 -3886127
450356 -3886126
450322 -3886131
450305 -3886130
450252 -3886113
450213 -3886095
450194 -3886088
450151 -3886082
450102 -3886082
450046 -3886068
450029 -3886064
450004 -3886069
449964 -3886074
449954 -3886071
449933 -3886057
449921 -3886045
449910 -3886041
449890 -3886040
449871 -3886041
449861 -3886048
449851 -3886061

451403 -3885202
451541 -3885193
451810 -3885177
451942 -3885173
452317 -3885150
452904 -3885120
453165 -3885104
453342 -3885096

450683 -3885666
450653 -3885637
450590 -3885589
450505 -3885527
450454 -3885484
450430 -3885468
450402 -3885444
450378 -3885428
450368 -3885424
450355 -3885406
450299 -3885366
450232 -3885313
450191 -3885282
450124 -3885232
450052 -3885175
449985 -3885121
449956 -3885098
449850 -3885015
449766 -3884949
449644 -3884850
449627 -3884835
449621 -3884819
449619 -3884815

451579 -3883866
451630 -3884043
451644 -3884088
451648 -3884096
451655 -3884100
451668 -3884101
451679 -3884099
451695 -3884099
451719 -3884100
451732 -3884100
451754 -3884097
451773 -3884097
451788 -3884098
451804 -3884100
451824 -3884098
451840 -3884101
451892 -3884098
451916 -3884098
451943 -3884099
451956 -3884100
451998 -3884098
452013 -3884097
452028 -3884099
452045 -3884097
452070 -3884099
452107 -3884095
452145 -3884096
452165 -3884096
452177 -3884097
452232 -3884095
452284 -3884098
452322 -3884099
452364 -3884099
452384 -3884091
452415 -3884096
452437 -3884096
452472 -3884097
452543 -3884097
452560 -3884094
452612 -3884095
452674 -3884095
452747 -3884097

452833 -3888209
452429 -3886813

451473 -3883082
450107 -3884051
449932 -3884177
449702 -3884343
449557 -3884447
449501 -3884484
449431 -3884536
449268 -3884653
449048 -3884810
448956 -3884875
448767 -3885008
448633 -3885102

451117 -3884937
451118 -3884946
451113 -3884954
451102 -3884959
451090 -3884961
451080 -3884960
451072 -3884962
451066 -3884967
451053 -3884971
451003 -3884985

450345 -3885268
450341 -3885276
450322 -3885285
450309 -3885290
450298 -3885306
450281 -3885329
450272 -3885343

451256 -3885952
451249 -3885934

453823 -3888143
453979 -3888328
453984 -3888331
455233 -3888327

449849 -3884691
449854 -3884711
449857 -3884728
449861 -3884741
449864 -3884755
449869 -3884769
449871 -3884771

449365 -3883959
449402 -3883978
449414 -3883979
449426 -3883984
449441 -3883995
449451 -3884010
449452 -3884028
449455 -3884038
449457 -3884052
449463 -3884062
449478 -3884073
449494 -3884079
449496 -3884084
449491 -3884098
449484 -3884115
449501 -3884127
449484 -3884115
449479 -3884120
449465 -3884142
449448 -3884173
449430 -3884205
449405 -3884262
449384 -3884304
449356 -3884358
449323 -3884429
449302 -3884476
449292 -3884498
449280 -3884514
449274 -3884521
449266 -3884522
449255 -3884519
449245 -3884513
449223 -3884501
449215 -3884497
449207 -3884497

449494 -3884079
449509 -3884067
449545 -3883977
449682 -3883699
449771 -3883526
449805 -3883457
449811 -3883422
449808 -3883387
449806 -3883379

450607 -3884772
450610 -3884758
450615 -3884752
450623 -3884745
450627 -3884734
450629 -3884717
450629 -3884697
450628 -3884682
450630 -3884662
450637 -3884647
450649 -3884630
450665 -3884616
450674 -3884613
450693 -3884597
450710 -3884585
450726 -3884575
450760 -3884562
450773 -3884555
450778 -3884549
450782 -3884540

450607 -3886146
450600 -3886122
450600 -3886107
450603 -3886087
450611 -3886077

449495 -3885416
449493 -3885406
449495 -3885394
449496 -3885380
449499 -3885371
449501 -3885361
449500 -3885354
449495 -3885350
449476 -3885332
449467 -3885321
449463 -3885314
449463 -3885310

450267 -3885342
450262 -3885349
450261 -3885354
450261 -3885363
450260 -3885373
450256 -3885385
450249 -3885401
450241 -3885412

450326 -3885903
450329 -3885874
450329 -3885859
450322 -3885847
450316 -3885840
450291 -3885845
450254 -3885856

451639 -3885553
451674 -3885520
451690 -3885499
451703 -3885491
451712 -3885474
451721 -3885468
451736 -3885449
451751 -3885431

451131 -3884950
451144 -3884940
451158 -3884935
451176 -3884931
451203 -3884920
451223 -3884908
451237 -3884897
451251 -3884874
451280 -3884838
451295 -3884835
451311 -3884825
451326 -3884815
451337 -3884810
451350 -3884807
451359 -3884801
451367 -3884794
451377 -3884778

451356 -3885912
451359 -3885945
451356 -3885966
451361 -3885992
451362 -3886026
451358 -3886053
451371 -3886070

450206 -3884142
450251 -3884128

451005 -3884149
451005 -3884131
450999 -3884127

450894 -3886317
450997 -3886292

451773 -3885179
451768 -3885132
451768 -3885122
451770 -3885114
451768 -3885091
451765 -3885069
451766 -3885056
451768 -3885045
451771 -3885028
451770 -3885010
451767 -3885002
451760 -3884997
451749 -3884990

451707 -3885771
451747 -3885856

453691 -3884967
453701 -3884889
453697 -3884875
453687 -3884866
453674 -3884857
453667 -3884835
453654 -3884821
453646 -3884802
453634 -3884794
453634 -3884773

451380 -3883149
451380 -3883175
451394 -3883224
451454 -3883425
451524 -3883671
451579 -3883866

458441 -3891076
458382 -3891106
458365 -3891109
458347 -3891110
458328 -3891108
458231 -3891108
458203 -3891114
458184 -3891110
458173 -3891108
458134 -3891111
458075 -3891111
458050 -3891110
457990 -3891112
457974 -3891114
457893 -3891115
457849 -3891114
457725 -3891116
457677 -3891117
457647 -3891118
457541 -3891119
457483 -3891179
457384 -3891266

456635 -3889970
456648 -3889951
456667 -3889930
456692 -3889888
456730 -3889886
456835 -3889886
457008 -3889889
457205 -3889890
457288 -3889889
457489 -3889893
457578 -3889891
457627 -3889892
457837 -3889892
457976 -3889896
458080 -3889897

457382 -3888673
457383 -3888661
457379 -3888637
457374 -3888629
457366 -3888589
457365 -3888572
457360 -3888558
457364 -3888543
457424 -3888543
457497 -3888543
457549 -3888544
457620 -3888544
457639 -3888547
457665 -3888555
457669 -3888560
457677 -3888592
457703 -3888670
457724 -3888738
457756 -3888845
457794 -3888965
457830 -3889088
457865 -3889193
457897 -3889301
457941 -3889440
457978 -3889567
458008 -3889671
458017 -3889696

457669 -3888557
457681 -3888549
457698 -3888545
457733 -3888544
457802 -3888546
457827 -3888547
457853 -3888551
457884 -3888549
457898 -3888550
457920 -3888552
457943 -3888548
458049 -3888550
458082 -3888551
458099 -3888547
458137 -3888547
458171 -3888550
458192 -3888553
458218 -3888549
458246 -3888546
458369 -3888548
458395 -3888549
458434 -3888552
458452 -3888554
458498 -3888549
458543 -3888549
458660 -3888548
458722 -3888548
458807 -3888548
458818 -3888557
458821 -3888567
458817 -3888584
458819 -3888591
458827 -3888596
458832 -3888606
458843 -3888622
458856 -3888633
458869 -3888650
458880 -3888668

459621 -3889967
459612 -3889961
459609 -3889946
459603 -3889940
459580 -3889932
459555 -3889906
459517 -3889907
459499 -3889904
459485 -3889906
459415 -3889906
459373 -3889903
459354 -3889902
459333 -3889906
459262 -3889905
459208 -3889905
459059 -3889904
459016 -3889891
458913 -3889850
458888 -3889840
458832 -3889831
458765 -3889811
458735 -3889800
458689 -3889796
458650 -3889795
458579 -3889783
458548 -3889777
458519 -3889767
458492 -3889765
458427 -3889755
458374 -3889751
458281 -3889748
458237 -3889741
458119 -3889726
458063 -3889713
458029 -3889700
458018 -3889698

458552 -3891430
458562 -3891446
458572 -3891451
458596 -3891458
458660 -3891464
458827 -3891480
458865 -3891485
458863 -3891420
458869 -3891341
458869 -3891307
458881 -3891266

452865 -3888335
452909 -3888481
452960 -3888658
452938 -3888681
452911 -3888697
452892 -3888697
452868 -3888691

453342 -3885096
453376 -3885210
453389 -3885267
453411 -3885347
453434 -3885437
453449 -3885498
453454 -3885519
453471 -3885582
453503 -3885700
453509 -3885725
453555 -3885906
453586 -3886026
453596 -3886055
453638 -3886229
453656 -3886288
453664 -3886297
453675 -3886300
454022 -3886152
454230 -3886064
454260 -3886051
454286 -3886038
454311 -3886034
454323 -3886039
454336 -3886053
454371 -3886068

453281 -3887498
453655 -3887439

452878 -3883475
452877 -3883464
452900 -3883442
452907 -3883427
452864 -3883260
452862 -3883245
452857 -3883240
452851 -3883238

